EFOF,-0.4,7.85,7.37,-6.44,1.19,-14.51,3.01,-6.14,9.84,2.8,-6.23,-1.15,4.69,-14.09,-18.39,1.95,17.93,-13.04,-3.37,8.33,8.57,1.75,0.77,2.42,4.73,5.55,-3.83,7.16,4.37,-3.6,5.36,9.2,-0.7,-2.31,-4.33,-2.76
EFMM,0.37,3.54,4.14,-2.22,3.44,-8.12,-2.87,-3.75,8.73,-0.27,-2.38,8.5,3.96,-4.27,-6.52,3.77,17.14,-8.98,3.42,5.8,9.25,-2.57,2.48,-1.66,2.87,5.23,-5.63,6.27,3.04,-1.23,4.05,5.26,-0.65,1.25,-2.16,-1.38
EFFP,-1.52,5.34,6.93,-6.53,1.78,-14.39,2.31,-6.46,12.68,2.93,-5.51,-2.25,4.52,-13.4,-18.07,2.33,18.79,-13.67,-3.19,8.69,11.95,2.65,0.23,4.48,5.83,6.32,-3.79,5.28,6.18,-3.84,5.43,9.09,-0.3,-3.26,-3.63,-1.91
EPFF,-0.13,6.65,6.58,-5.72,1.29,-13.22,1.44,-5.66,9.15,1.97,-5.39,1.14,5.68,-11.24,-14.7,2.7,17.87,-11.24,-1.35,6.7,8.47,0.57,1.3,1.91,4.61,5.5,-3.72,6.17,3.85,-2.99,5.17,7.61,-0.82,-1.66,-3.98,-2.13
EBFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,-2.92,4.41,5.74,-0.34,0.43,-2.58,0
FEFA,-0.23,7.8,6.24,-4.27,-1.33,-13.99,2.44,-4.7,7.82,0.98,-8.36,3.77,7.13,-13.19,-15.25,1.31,23.94,-9.04,-4.78,10.19,9.67,3.02,2.71,5.32,7.21,6.71,-2.32,3.55,3.89,-4.65,4.86,9.33,-0.28,-1.82,-4.02,-2.04
FFFA,0.28,5.7,4.94,-3.2,1.39,-11.24,-0.36,-4.45,7.65,-0.36,-5.33,6.48,6.74,-9.66,-12.8,2.88,21.53,-9.56,-1.23,7.87,9.08,-0.38,1.85,1.88,4.88,5.99,-3.7,3.66,2.77,-1.94,5,5.43,-0.44,0.84,-2.42,-1.82
IBFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.34,-3.43,0
FIEU,0.2,9.93,4.88,-4.84,-1.32,-10.38,4.46,-4.22,8.59,1.69,-6.43,0.69,5.33,-12.61,-16.6,1.13,22.2,-10.46,-4.91,13.28,9.2,3.24,2.45,3.66,7.24,6.06,-4.04,4.49,2.79,-4.59,4.55,10.09,0,-2.74,-4.63,-3.03
FRIA,0.6,4.93,4.02,-2.65,2.5,-10.01,-1.14,-3.99,8.18,-0.96,-3.74,6.21,5.92,-8.26,-11.73,3.51,18.46,-10.17,1.32,6.55,9.29,-1.66,3.04,-0.89,3.61,5.67,-4.8,4.72,2.7,-1.1,4.81,4.89,-0.8,1.72,-2.05,-1.97
FGIA,0,0,0,-2.25,1.26,-5.34,4.24,-1.26,3.72,1.34,-4.76,-1.66,5.28,-1.19,-5.67,2.28,11.85,-6,-1.61,2.78,0.82,-3.45,-1.17,2.55,4.25,6.25,-2.01,1.27,1.16,0.49,3.12,3.25,0.34,-0.88,-2.84,0
FJA1,0.71,3.98,4.36,-2.76,3.32,-9.03,-2.94,-3.7,8.42,-0.43,-2.21,7.8,4.28,-3.96,-6.38,4.28,17.65,-9.8,3.27,5.68,9.42,-2.84,2.24,-1.85,3.25,5.31,-5.28,6.23,3.14,-1.77,4.57,5.79,-0.39,1.14,-1.99,-2.09
FMA1,-0.63,5.87,8.92,-5.64,0.92,-18.19,5.1,-5.85,9.77,0.33,-9.2,3.03,5.22,-13.29,-17.42,0.75,20.55,-12.39,-5.62,9.27,12.03,3.7,1.05,4.92,6.06,5.72,-1.89,5.35,5.72,-3.12,4.86,10.29,-0.69,-3.01,-4.51,-2.27
FSA1,0,4.39,7.73,-5.08,1.49,-13.51,2.24,-5.3,8.77,1.22,-7.36,5.18,6.6,-9.46,-12.96,3.22,18.37,-12.07,-4.54,11.04,10.61,1.8,1.82,3.8,5.3,5.3,-3.12,5.46,4.87,-2.33,4.51,8.29,-0.57,-1.87,-3.38,-2.2
FGCCA,-0.07,4.21,6.02,-3.01,2.39,-9.94,-1.42,-3.66,8.47,-0.05,-4.49,7.12,4.53,-6.3,-7.54,4.62,18.25,-10.26,-0.78,7.66,8.54,-0.7,1.56,-0.37,3.91,5.08,-4.57,5.71,4.31,-2.32,4.61,8.11,-0.79,-0.45,-3.71,-1.78
MFAF,-1,7.67,8.63,-6.08,1.37,-16.81,4.54,-4.9,8.88,0.58,-9.55,2.72,6.64,-13.15,-15.68,3.07,20.59,-13.12,-5.37,12.03,13.12,2.61,0.86,5.63,6.23,5.56,-3.5,5.03,5.17,-2.25,4.53,10.59,-1.06,-4.11,-4.09,-2.7
MFA3,0.14,4.34,5.21,-3.21,2.55,-11.67,-0.19,-4.38,8.66,-0.01,-5.36,4.91,4.74,-8.13,-10.95,3.62,19.47,-11.26,-1.08,8.05,10.29,0.52,1.58,0.82,4.54,5.4,-4.13,5.39,3.54,-2.3,4.27,6.82,-0.36,-0.75,-3.07,-2.06
MFA5,-0.55,4.24,5.84,-3.44,2.3,-12.62,0.55,-4.78,8.55,0.01,-6.2,3.85,4.88,-9.23,-12.03,3.48,19.94,-11.67,-2.56,8.93,11.28,2.28,1,3.37,5.29,5.33,-3.29,4.9,3.98,-2.57,4.33,7.76,-0.26,-2.24,-3.94,-1.6
FLDF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLWF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FNBB,-0.38,4.17,7.12,-5.41,0.94,-13.03,1.75,-3.47,8.42,0.74,-6.31,2.49,6.83,-11.99,-11.06,1.39,17.63,-10.76,-5.54,10.12,10.81,2.15,1.37,5.44,6.43,4.41,-2.82,5.74,5.27,-3.08,3.69,9.82,-0.5,-3.13,-4.78,-1.79
FNBG,-0.28,3.51,7.99,-5.86,0.4,-17.02,4.55,-5.05,11.46,1.99,-8.52,1.45,7.08,-17.25,-16.59,-0.36,19.01,-12.99,-8.92,13.09,13.72,6.05,0.77,6.62,7.54,5.09,-1.68,6.15,6.54,-4.65,3.46,12.39,0.57,-3.46,-5.2,-1.71
MTNM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTNI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBF,-0.17,4.76,6.13,-5.56,0.28,-13.66,4.63,-4.6,7.97,-0.09,-6.55,6.72,6.8,-11.25,-12.17,3.71,17.84,-11.63,-3.31,8.29,9.62,-0.14,2.05,3.39,6.7,5.38,-3.01,4.79,5.8,-2.32,5.39,8.98,-0.22,-3.02,-3.3,-1.59
FEQF,-0.08,5.35,7.6,-7.09,-0.73,-17.04,6.12,-6.55,9.68,0.58,-8.01,7,7.99,-16.67,-16.36,1.99,18.92,-13.98,-5.52,11.44,13.44,0.74,3.98,4.43,7.84,7.09,-3.57,5.32,8.28,-3.19,4.96,11.38,0.39,-3.16,-4.76,-2.19
FFFCR,0,0,0,0,0,0,0,0,5.14,-1.57,-4.33,5.51,7.17,-8.55,-12.24,3.63,18.07,-10.08,-2.72,7.27,8.84,-1.61,1.83,2.8,5.87,5.63,-2.52,5.13,4.4,-1.73,5.65,7.87,0.33,-2.27,-2.28,0
FIFF,-2.44,3.86,2.34,-1.45,2.76,-3.86,3.54,1.79,3.45,-1.72,-2.34,-1.19,5.34,-0.49,-9.45,4.08,15.16,-5.13,-3.83,1.96,0.69,-1.83,-3.42,3.55,4.44,3.76,-1.29,4.79,1.43,-0.1,5.55,2.28,-0.37,-4.27,0.09,1.7
FORA,-1.46,6.29,0.64,-8.73,0.15,-7.37,1.93,-3.61,8.18,-2.57,-10.21,-2.88,4.67,-13.44,-31.57,-13.6,21.01,-7.85,-15.48,-0.2,19.51,4.89,-0.9,10.32,11.71,8.07,-3.32,3.11,8.22,-1.88,6.3,4.84,1.08,-3.46,-3.78,-5.11
STPF,-0.88,10.89,7.09,-7.89,0.64,-19.2,3.66,-7.71,10.8,3.27,-8.11,-2.76,3.57,-18.68,-17.1,3.09,20.73,-10.95,-3.77,7.93,12.22,2.8,-0.35,4.07,5.68,7.41,-5.06,5.39,3.51,-4.38,4.89,9.35,-0.03,-5.03,-4.47,-3.87
MGBF,-0.79,3.64,5.64,-3.98,1.85,-7.73,2.46,-3.99,6.82,0.73,-3.99,4.43,4.02,-4,-5.34,3.99,15.47,-8.13,2.78,7.57,7.1,-3.38,0.91,-0.85,3.35,4.68,-5.3,5.41,2.98,-1.18,5.01,5.41,-0.79,-1.02,-3.62,-2.05
GCFF,-0.8,3.64,5.55,-3.96,1.84,-7.78,2.5,-3.91,6.37,0.78,-3.84,3.87,3.91,-3.86,-5.17,4.01,15.39,-8.07,2.78,7.61,7.08,-3.44,0.94,-0.87,3.29,4.62,-5.22,5.28,2.95,-1.11,5.06,5.2,-0.75,-1.07,-3.72,-2.07
MGWF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGFA,0,0,0,0,0,0,0,0,0,0,0,0,4.47,-6.33,-7.28,3.6,17.98,-10.09,0.23,7.31,8.87,-1.56,2.37,0.74,3.9,5.46,-5.16,5.4,3.91,-1.86,4.72,6.84,-0.69,-0.75,-2.89,0
SP2B,0.76,5.09,6.11,-4.11,1.76,-10.99,-0.15,-4.64,8.92,0.15,-4.73,6.36,4.37,-7.32,-10.22,4.5,17.98,-10.43,-0.63,7.41,7.82,-0.04,1.29,0.64,4.75,5.11,-4.21,5.86,3.91,-2.3,4.35,6.48,-0.66,0.53,-2.91,0
SPCM,0.45,4.62,4.72,-3.27,2.52,-9.47,-1.72,-4.2,8.28,-0.19,-2.89,8.84,4.25,-4.5,-7.64,4.53,17.89,-9.88,2.36,6.73,9.13,-1.85,2,-1.21,3.2,5.24,-5.59,6.34,3.19,-1.44,4.25,5.53,-0.59,1.15,-2.07,-1.78
SPAM,-0.77,5.62,6.82,-4.12,1.05,-14.15,1.82,-4.84,8.84,0.79,-7.63,2.96,4.16,-11.75,-13,4.01,18.96,-11.88,-4.29,10.03,9.24,2.94,0.16,3.17,5.73,5.38,-2.88,6.44,4.28,-3.69,4.22,9.22,-0.3,-2.85,-4.85,-1.72
SPMM,-0.47,6,7.44,-5.3,1.19,-12.81,2.6,-5.57,9.87,0.83,-7.11,3.6,4.06,-10.45,-12.77,2.88,19.08,-11.28,-3.42,9.43,8.67,2.19,0.66,2.17,5.21,5.01,-2.89,5.57,4.72,-2.91,4.28,8.19,-0.4,-1.13,-3.85,-1.84
IMCF,0.4,1.01,-0.37,1.04,3.08,-0.14,0.77,2,-0.21,-0.88,0.55,1.09,5.28,0.63,8.93,2.67,12.21,-5,0.2,0.95,-1.69,-5.8,-0.91,-0.5,2.08,2.03,-3.09,2.7,0.21,-0.12,4.58,-0.81,-1.44,3.87,-2.47,-0.44
INNF,0.38,3.55,4.15,-2.19,3.43,-8.1,-2.86,-3.67,8.79,-0.25,-2.38,8.52,3.97,-4.26,-6.53,3.77,17.15,-8.97,3.4,5.78,9.21,-2.56,2.45,-1.68,2.86,5.22,-5.65,6.25,3.03,-1.23,4.04,5.25,-0.67,1.23,-2.18,-1.38
INMB,0.39,3.56,4.15,-2.19,3.44,-8.1,-2.85,-3.66,8.8,-0.24,-2.38,8.52,3.98,-4.25,-6.52,3.78,17.16,-8.96,3.41,5.79,9.22,-2.55,2.46,-1.67,2.86,5.22,-5.64,6.26,3.04,-1.22,4.05,5.26,-0.66,1.24,-2.17,-1.37
MGDP,0,0,0,0,0,0,-1.78,-5.29,7.96,-1.37,-3.7,9.86,7.71,-5.84,-13.36,8.32,16.42,-9.6,1.7,9.51,10.7,-2.19,1.63,-0.06,2.33,4.75,-2.78,5.42,4.06,1.41,6.1,6.44,-1.03,-1.09,-1.47,0
MGGP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.15,2,10.28,16.97,7.36,-5.3,-0.6,10.13,1.26,7.09,9.63,2.27,-6.81,-3.44,0
PTST,0.36,7.62,7.93,-4.69,-2.19,-13.76,6.81,-5.84,12.24,3.26,-6.98,-1.86,3.55,-18.05,-18.86,5.08,17.68,-16.01,-6.8,16.47,10.44,6.73,-1.38,6.35,6.87,4.88,-0.64,8.46,5.16,-5.58,4.12,13.19,-1.28,-4.37,-6.11,-1.11
GDICA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIMM,0.4,3.56,4.15,-2.19,3.44,-8.11,-2.88,-3.67,8.82,-0.23,-2.37,8.53,3.98,-4.25,-6.52,3.8,17.19,-8.94,3.43,5.8,9.24,-2.51,2.54,-1.57,2.93,5.27,-5.59,6.32,3.1,-1.17,4.11,5.32,-0.6,1.3,-2.12,-1.36
MHFI,0.66,4.68,4.67,-3.39,3.66,-10.79,-2.85,-4.38,7.92,-0.97,-3.21,9.74,4.91,-4.72,-8.72,5.41,17.44,-9.28,2.39,6.77,10.02,-3.33,1.79,-0.37,3.88,5.55,-5.39,6.07,3.59,-1.11,5.66,6.78,-0.45,0.03,-1.43,-1.88
MHGE,-0.67,6.75,9.64,-7.83,-0.78,-16.14,3.55,-5.67,9.27,3.53,-8.59,3.89,4.5,-15.85,-19.6,2.67,15.47,-14.99,-3.65,14.28,13.4,3.29,2.55,3.64,7.87,7.23,-4.71,3.66,6.34,-4.22,5.86,11.41,-0.46,-4.05,-4.36,-0.61
HSEF,-2.12,6.41,8.46,-4.99,0.84,-16.27,2.09,-5.47,7.69,2.12,-9.93,4.76,6.53,-16.11,-15.27,4.55,17.73,-13.64,-7.08,11.17,12.39,5.05,0.38,6.08,5.47,7.48,-2.62,5.68,4.8,-4.23,4.01,10.69,0.12,-4.15,-5.26,-0.49
HEFR,-2.09,6.4,8.49,-4.97,0.87,-16.24,2.1,-5.47,7.71,2.15,-9.9,4.8,6.54,-16.11,-15.25,4.57,17.76,-13.61,-7.05,11.15,12.41,5.08,0.41,6.1,5.49,7.49,-2.6,5.71,4.83,-4.2,4.04,10.7,0.26,-4.12,-5.24,-0.47
HEFAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.24,-5.34,0
HSFF,-0.92,5.46,6.86,-4.06,1.8,-13.66,0.8,-5.21,7.48,0.74,-7.67,7.27,5.72,-11.86,-12.42,5.85,17.28,-12.22,-4.51,8.87,11.18,3.18,0.85,3.79,4.78,7.15,-3.53,6.31,4.03,-3.38,4.24,9.75,0.15,-2.94,-4.26,-0.73
HFFR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOFFA,-1.25,5.67,6.42,-5.95,1.14,-15,1.77,-4.89,8.55,-0.07,-8.89,4.42,4.38,-9.54,-15.06,-0.48,19.22,-11.33,-10.41,8.56,9.29,4.97,2.43,3.28,7.23,4.92,-3.54,1.95,5.37,-0.92,4.31,8.57,-0.41,-0.72,-1.22,-2.63
HUEF,2.13,5.61,9.53,-7.38,-1.6,-13.98,6.68,-8.17,11.41,1.89,-7.8,3.93,5.18,-14.46,-15.82,2.4,18.17,-15.77,-8.78,15.36,8.49,5.39,0.36,4.72,6.91,5.93,-2.6,7.01,4.64,-4.22,2.71,12.91,-1.04,-4.4,-5.29,-1.01
HUFF,2.26,4.43,9.9,-6.9,-1.95,-14.85,5.33,-8.72,11.17,-0.14,-9.17,6.86,5.44,-13.1,-15.48,2.57,18.12,-15.32,-8.04,14.98,8.31,3.72,1.19,3.97,6.96,5.69,-3.38,5.57,5.03,-3.65,3.19,12.21,-2.05,-4.42,-4.53,-2.91
HOFA1,2.26,4.51,8.96,-6.56,0.38,-11.71,2.39,-6.8,8.31,-1.16,-5.33,9.31,5.19,-10.26,-11.97,0.5,18.64,-13.57,-1.86,9.17,7.19,0.7,1.35,2.75,5.82,6.04,-4.49,6.18,4.52,-3.31,3.26,11.23,-2.29,-2.9,-4.39,-0.75
MLFF,0.82,4.72,8.99,-3.61,1.69,-15.37,-0.65,-5.13,6.11,-2.48,-6.22,8.36,6.25,-11,-11.94,-1.84,18.76,-12.76,-7.93,6.89,12.86,1,2.89,6.89,5.46,5.28,-2.31,5.23,5.72,-2.37,2.81,11.04,0.82,-3.93,-3.32,-1.48
MIWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIEF,0,0,0,0,0,0,0,0,0,0,-7.06,5.05,6.86,-10.81,-11.24,2.45,18.16,-14.9,-6.64,11.43,11.76,2.85,3.09,6.72,7.01,5.99,-3.11,5.77,5.93,-2.21,4.07,12.25,-1.29,-4.59,-3.95,0
MIMH,0.22,3.91,4.28,-2.2,3.24,-8.31,-1.92,-2.9,7.66,-0.33,-1.58,6.82,4.59,-4.37,-7.51,3.71,17.54,-9.22,2.9,5.58,8.24,-2.76,2.32,-1.43,3.17,5.21,-5.55,6.07,2.85,-1.32,4.21,5.12,-0.58,0.38,-1.55,-1.64
MIMW,-1.75,4.28,6.59,-6.04,2.13,-17.71,3.92,-4.49,9.7,0.06,-7.07,-0.77,4.9,-11.87,-14.01,0.05,17.38,-10.57,-0.75,4.73,7.3,1.96,0.33,4.19,5.66,5.51,-3.74,5.47,4.26,-2.33,4.22,5.96,-0.66,-0.03,-5.92,-2.59
INDB,-0.48,7.4,7.9,-3.89,0.55,-14.48,2.96,-4.98,10.2,2.5,-6.62,-0.39,3.79,-11.23,-8.83,2.95,18.47,-10.27,-0.85,8.61,7.14,1.38,0.46,1.03,4.27,5.13,-3.88,6.08,4.77,-2.44,4.8,9.43,-0.76,-2.38,-3.72,-2.01
INDD,-0.46,7.87,8.37,-4.29,-0.71,-15.32,4.15,-5.3,10.52,2.54,-6.71,-0.24,3.93,-11.51,-9.56,3.12,19.1,-10.67,-3.18,8.21,7.19,1.76,-0.87,1.03,4.22,5.46,-4.25,5.58,4.91,-2.61,4.6,9.82,-0.72,-2.57,-3.96,-1.95
INDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDT,-0.72,9.84,9.71,-5.1,0.26,-16.54,6.64,-5.76,11.37,3.8,-8.24,-4.32,3.98,-15.57,-12.66,1.25,18.77,-11.04,-4.54,10.03,6.48,4.13,-0.13,5.51,6.21,4.86,-1.82,7.19,5.22,-4.33,2.61,12.37,-1.29,-5.06,-5.73,-1.95
MICF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,4.64,4.93,7.12,-4.67,4.4,4.79,-0.95,4.71,5.52,0.15,0.76,-2.25,0
MABF,0.84,9.55,9.26,-5.52,0.05,-15.98,6.82,-4.04,9.55,5.44,-7.07,-8.86,4,-15.23,-17.04,-4.04,26.09,-14.53,-6.22,14.64,9.65,4.99,-0.98,3.72,6.23,4.88,-1.88,8.38,4.67,-5.21,3.65,12.03,-1.46,-3.26,-4.71,-1.5
CUGT,0.66,3.76,8.6,-4.43,5.81,-11.68,1.24,-2.49,5.72,1.95,-4.14,2.62,0.53,-4.2,-9.88,2.25,16.58,-9.23,3.32,-0.88,0.02,-0.7,-1.08,-0.76,2.41,4.93,-7.34,6.88,5.91,-1.21,3.02,9.03,-1.61,-3.19,-5.98,-2.33
MIMP,0.52,3.79,7.72,-3.82,5.21,-12.12,-0.14,-1.83,5.46,2.27,-3.6,2.86,0.94,-4.56,-12.41,2.28,16.64,-10.64,3.75,-0.39,0.49,-1.22,-0.34,-0.39,2.01,4.81,-7.29,6.49,4.77,-1.51,3.65,8.75,-1.72,-2.51,-4.86,-2.38
MICP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MICS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIFE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INAB,0.7,3.57,4.8,-2.58,3.65,-9.03,-1.73,-4.23,8.57,0.15,-3.1,8.48,4.43,-3.43,-7.5,4.04,17.24,-8.76,2.41,5.56,8.92,-2.21,1.91,-0.01,2.91,5.05,-5.25,6.13,3.94,-1.74,4.01,5.48,-0.72,0.7,-1.99,-1.43
INAI,0.44,3.86,3.81,-2.56,3.26,-8.6,-2.71,-3.6,8.42,-0.39,-2.41,10.32,4.41,-4.23,-7.82,4.9,17.9,-9.17,3.15,5.89,8.98,-2.53,2.39,-1.71,3.06,5.36,-5.83,6.35,3.28,-1.53,4.63,6.01,-0.69,1.03,-2.1,-1.73
INVI,-1.38,5.98,11.95,-5.75,0.79,-13.95,9.19,-6.17,14.15,3.7,-8.48,-2.25,5.3,-17.85,-21.3,1.79,18.45,-13.5,-6.74,16.89,9.95,5.29,1.25,7.1,6.46,5.06,-1.25,6.69,7.54,-5.35,5.73,12.15,-0.6,-4.19,-5.21,-1.84
INXA,-1.43,5.94,11.96,-5.8,0.74,-14.01,9.05,-6.41,13.56,3.78,-8.48,-2.05,4.98,-18.27,-20.82,1.73,18.38,-13.53,-6.77,16.82,9.6,5.44,1,7.19,6.25,4.74,-0.81,6.71,7.31,-5.43,5.43,12.25,-0.76,-4.38,-5.39,-1.89
INCS,0.48,3.7,3.8,-2.23,3.73,-8.67,-2.8,-3.56,8.37,-0.05,-2.26,8.71,4.17,-3.99,-7.11,4.48,17.53,-9.3,3.5,5.83,8.82,-2.39,2.53,-1.93,3.08,5.3,-5.78,6.38,3.17,-1.44,4.29,5.5,-0.87,1.33,-2.01,-1.73
CMFA,1.7,3.29,4.64,-2.7,2.81,-9.9,-0.86,-3.87,7.05,-2.07,-6.03,10.99,5.8,-5.45,-7.36,2.89,16.96,-12.18,-3.8,11.17,11.11,-1,2.9,2.1,3.85,4.6,-4.24,5.09,3.72,-0.92,4.23,4.95,-1,1.22,-1.98,-1.82
INVC,-0.73,13.88,9.69,-5.49,1.55,-8.37,14.47,-5.41,15.51,4.83,-3.72,-10.7,3.31,-22.84,-26.87,-0.71,18.95,-9.13,-4.05,14.94,4.61,12.96,-7.89,5.39,6.92,4.53,0.24,10.24,6.35,-5.28,2.12,11.85,-0.92,-6.23,-6.27,-1.95
INAC,-0.78,13.85,9.69,-5.54,1.5,-8.41,14.46,-5.46,15.51,4.79,-3.76,-10.78,3.27,-22.94,-26.85,-0.75,18.89,-9.18,-4.11,14.91,4.62,12.91,-7.94,5.35,6.88,4.48,0.22,10.2,6.31,-5.33,2.07,11.82,-0.97,-6.31,-6.34,-2
IDICA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.44,6.28,3.95,-1.73,5.25,6.19,-0.37,0.8,-2.21,0
INVE,-0.23,6.45,10.86,-10.45,4.93,-22.28,7.57,-7.81,10.26,-0.29,-10.44,-0.99,7.47,-14.83,-22.64,-3.52,20.79,-10.14,-6.41,6.47,17.45,0.43,4.78,6.13,5.39,8.4,-5.5,4.31,6.81,-3.37,6.68,8.11,2.27,-2.03,-3.76,-1.12
INAE,-0.28,6.41,10.87,-10.5,4.88,-22.33,7.54,-7.86,10.27,-0.34,-10.49,-1.05,7.43,-14.9,-22.6,-3.57,20.73,-10.18,-6.47,6.43,17.46,0.38,4.74,6.1,5.35,8.36,-5.52,4.26,6.76,-3.42,6.64,8.06,2.25,-2.08,-3.81,-1.17
METF,0.66,5.55,11.63,-6.07,0.75,-13.9,6.37,-8.04,11.43,2.89,-10.02,-0.25,2.58,-14.82,-18.34,1.54,18.91,-9.26,-3.7,9.61,7.4,4.98,-0.38,5.63,3.48,5.37,-1.69,8.2,5.82,-5.49,3.79,11.86,-0.34,-4.23,-5.48,-1.38
INAQ,0.63,5.57,11.44,-5.92,0.35,-13.99,6.87,-8.04,11.45,2.91,-10,-0.23,2.59,-14.91,-18.5,1.62,19.41,-10.09,-4.68,10.66,7.75,4.98,-0.36,5.63,3.49,5.38,-1.71,8.21,5.83,-5.48,3.81,11.87,-0.41,-4.37,-5.51,-1.37
MTBG,0.39,5.25,4.67,-4.33,3.51,-9.45,-4.16,-4.95,7.12,-3.41,-5.01,17.14,4.22,-2.74,-8.41,7.8,24.04,-11.78,-0.28,5.41,8.67,-3.4,1.73,-1.33,3.83,4.75,-6.61,5.77,3.85,-1.94,5.76,6.98,-0.18,0.42,-2.41,-1.99
INAG,0.37,5.23,4.65,-4.35,3.49,-9.46,-4.18,-4.98,7.11,-3.44,-5.03,17.12,4.2,-2.76,-8.41,7.78,24.01,-11.79,-0.3,5.38,8.67,-3.43,1.71,-1.33,3.8,4.73,-6.62,5.75,3.83,-1.95,5.74,6.94,-0.19,0.39,-2.43,-2
GBFA,-0.37,3.71,1.6,-3.54,3.01,-4.02,1.28,-0.22,2.43,1.57,-5.13,-2.4,5.55,-9.3,-8.32,-0.15,14,-6.14,-4.55,2.39,3.97,-1.21,0.2,4.09,6.84,5.39,-2.61,1.93,3.56,-0.81,5.47,5.22,0.74,-3.54,-3.66,-1.56
FGFA,-1.59,6.79,1.88,-4.32,3.12,-8.7,2.34,-3.65,4.15,1.83,-8.01,-1.59,5.26,-9.58,-9.53,-1.7,13.83,-5.83,-7.52,3.41,4.68,0.37,-0.52,5.6,6.4,5.49,-4.25,3.12,4.09,-1.86,4.03,5.85,-1.22,-4.08,-3.45,-2.24
INGO,0,2.18,-0.48,0.55,2.52,1.79,2.01,2.31,0.35,0.11,-1.09,-0.23,5.9,-0.35,1.54,3.3,14.91,-3.48,-0.73,-0.49,0.08,-3.45,0.09,2.12,4.06,4.87,-2.4,1.48,1.5,0.65,4.72,1.23,-0.61,-0.79,-2.18,-0.33
NRWH,-0.21,5.13,12.13,-6.95,0.34,-16.62,6.75,-8.58,13.7,2.77,-11.09,2.56,4.53,-15.36,-19.81,0.25,19.1,-13.28,-7.94,11.5,9.79,6.01,1.79,6.69,5.67,5.29,-0.95,6.1,6.33,-4.91,3.65,11.92,-0.84,-4.17,-7,-0.96
FGGA,-0.19,5.15,12.17,-6.94,0.34,-16.59,6.76,-8.57,13.21,3.08,-10.96,2.55,4.21,-16.18,-19.3,0.82,19.37,-13.57,-7.77,11.45,9.24,6.01,1.42,7.05,5.61,5.1,-0.51,6.32,6.25,-4.99,3.61,12,-0.74,-4.4,-6.8,-0.95
